[Gene ID]	[source_id]	[Input Ortholog(s)]	[Ortholog Group]	[Paralog count]	[Ortholog count]	[Gene Name or Symbol]
Afu5g08965	Afu5g08965-T	YJR034W	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_130787">OG5_130787</a>	0	71	N/A
Afu5g08970	Afu5g08970-T	YEL002C	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_128922">OG5_128922</a>	0	83	N/A
Afu5g09000	Afu5g09000-T	YDR419W	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_128521">OG5_128521</a>	0	90	N/A
Afu5g09020	Afu5g09020-T	YHL028W	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_139398">OG5_139398</a>	0	44	wsc3
Afu5g09080	Afu5g09080-T	YLR055C	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_136155">OG5_136155</a>	0	63	N/A
Afu5g09190	Afu5g09190-T	YDR135C,YGR281W,YHL035C,YKR103W,YLL015W,YLL048C	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_126561">OG5_126561</a>	6	1392	N/A
Afu5g09200	Afu5g09200-T	YDR054C	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_129084">OG5_129084</a>	0	44	N/A
Afu5g09210	Afu5g09210-T	YEL060C,YOR003W	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_128249">OG5_128249</a>	1	593	alp2
Afu5g09220	Afu5g09220-T	YCR032W	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_128750">OG5_128750</a>	0	103	N/A
Afu5g09230	Afu5g09230-T	YGR043C,YLR354C	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_127238">OG5_127238</a>	0	95	N/A
Afu5g09240	Afu5g09240-T	YJR104C	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_127584">OG5_127584</a>	0	88	sod1
Afu5g09270	Afu5g09270-T	YCL045C	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_129540">OG5_129540</a>	0	87	N/A
Afu5g09300	Afu5g09300-T	YBL089W,YER119C,YIL088C	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_129703">OG5_129703</a>	0	71	N/A
Afu5g09310	Afu5g09310-T	YNL305C	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_126826">OG5_126826</a>	0	104	N/A
Afu5g09320	Afu5g09320-T	YIL047C	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_127625">OG5_127625</a>	0	109	N/A
Afu5g09360	Afu5g09360-T	YLR433C,YML057W	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_127131">OG5_127131</a>	0	117	calA
Afu5g09420	Afu5g09420-T	YHL020C	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_142811">OG5_142811</a>	0	55	N/A
Afu5g09460	Afu5g09460-T	YDR011W,YDR406W,YIL013C,YNR070W,YOL075C,YOR011W,YOR153W,YOR328W,YPL058C	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_126574">OG5_126574</a>	12	1890	N/A
Afu5g09490	Afu5g09490-T	YCR046C	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_139276">OG5_139276</a>	0	37	N/A
Afu5g09530	Afu5g09530-T	YDL237W	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_134004">OG5_134004</a>	3	80	N/A
Afu5g09540	Afu5g09540-T	YLL002W	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_136567">OG5_136567</a>	0	61	N/A
Afu5g09560	Afu5g09560-T	YPL239W	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_129798">OG5_129798</a>	0	121	N/A
Afu5g09600	Afu5g09600-T	YJR149W	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_129399">OG5_129399</a>	1	135	N/A
Afu5g09610	Afu5g09610-T	YNL247W	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_126755">OG5_126755</a>	0	118	N/A
Afu5g09620	Afu5g09620-T	YJL125C	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_127534">OG5_127534</a>	0	83	N/A
Afu5g09630	Afu5g09630-T	YDR320C	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_137005">OG5_137005</a>	0	62	N/A
Afu5g09650	Afu5g09650-T	YML121W	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_128588">OG5_128588</a>	0	86	N/A
Afu5g09660	Afu5g09660-T	YPL259C	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_127474">OG5_127474</a>	0	94	N/A
Afu5g09670	Afu5g09670-T	YLR312W-A	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_138664">OG5_138664</a>	0	46	N/A
Afu5g09680	Afu5g09680-T	YKL141W,YMR118C	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_129614">OG5_129614</a>	0	100	N/A
Afu5g09710	Afu5g09710-T	YGR098C	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_129440">OG5_129440</a>	0	82	N/A
Afu5g09780	Afu5g09780-T	YLL028W	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_130973">OG5_130973</a>	4	163	N/A
Afu5g09830	Afu5g09830-T	YMR177W,YPL224C	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_128726">OG5_128726</a>	0	100	N/A
Afu5g09840	Afu5g09840-T	YGR194C	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_129818">OG5_129818</a>	0	83	N/A
Afu5g09850	Afu5g09850-T	YKL205W	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_129989">OG5_129989</a>	0	66	N/A
Afu5g09860	Afu5g09860-T	YJL068C	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_129182">OG5_129182</a>	0	84	N/A
Afu5g09910	Afu5g09910-T	YCL026C-A,YCL026C-B	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_133137">OG5_133137</a>	0	61	N/A
Afu5g09940	Afu5g09940-T	YML116W,YMR279C,YOR378W	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_130801">OG5_130801</a>	2	137	N/A
Afu5g10060	Afu5g10060-T	YIL043C	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_126955">OG5_126955</a>	4	229	N/A
Afu5g10120	Afu5g10120-T	YBR115C	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_126718">OG5_126718</a>	11	562	N/A
Afu5g10270	Afu5g10270-T	YBR072W	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_126935">OG5_126935</a>	0	94	N/A
Afu5g10370	Afu5g10370-T	YLL041C	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_126893">OG5_126893</a>	0	92	sdh2
Afu5g10420	Afu5g10420-T	YIL043C	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_126955">OG5_126955</a>	4	229	N/A
Afu5g10480	Afu5g10480-T	YHR111W	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_126966">OG5_126966</a>	0	81	N/A
Afu5g10510	Afu5g10510-T	YDR135C,YGR281W,YHL035C,YKR103W,YLL015W,YLL048C	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_126561">OG5_126561</a>	6	1392	N/A
Afu5g10540	Afu5g10540-T	YEL011W	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_127579">OG5_127579</a>	0	67	N/A
Afu5g10550	Afu5g10550-T	YJR121W	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_127099">OG5_127099</a>	0	105	N/A
Afu5g10560	Afu5g10560-T	YIL111W,YNL052W	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_135290">OG5_135290</a>	0	66	N/A
Afu5g10570	Afu5g10570-T	YLL050C	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_127118">OG5_127118</a>	0	149	N/A
Afu5g10590	Afu5g10590-T	YDL123W,YDR525W-A	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_132933">OG5_132933</a>	0	60	N/A
Afu5g10600	Afu5g10600-T	YDR393W	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_135417">OG5_135417</a>	0	60	N/A
Afu5g10610	Afu5g10610-T	YEL024W	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_127574">OG5_127574</a>	0	89	rip1
Afu5g10630	Afu5g10630-T	YJR040W	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_126837">OG5_126837</a>	2	188	N/A
Afu5g10640	Afu5g10640-T	YGR185C	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_127567">OG5_127567</a>	0	118	N/A
Afu5g10650	Afu5g10650-T	YBR035C	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_129127">OG5_129127</a>	0	63	N/A
Afu5g10680	Afu5g10680-T	YMR220W	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_131773">OG5_131773</a>	0	87	erg8
Afu5g10690	Afu5g10690-T	YDR536W	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_134813">OG5_134813</a>	2	68	N/A
Afu5g10740	Afu5g10740-T	YBR173C	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_136902">OG5_136902</a>	0	58	N/A
Afu5g10750	Afu5g10750-T	YNR036C	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_127680">OG5_127680</a>	0	62	N/A
Afu5g10760	Afu5g10760-T	YBR205W,YDR483W,YOR099W	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_132166">OG5_132166</a>	0	120	mnt1
Afu5g10770	Afu5g10770-T	YCR077C	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_135936">OG5_135936</a>	0	64	N/A
Afu5g10780	Afu5g10780-T	YBR019C	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_126853">OG5_126853</a>	2	126	uge5
Afu5g10790	Afu5g10790-T	YNL181W	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_134938">OG5_134938</a>	0	56	N/A
Afu5g10810	Afu5g10810-T	YDR164C	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_127453">OG5_127453</a>	0	110	N/A
Afu5g10820	Afu5g10820-T	YPL029W	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_128486">OG5_128486</a>	0	86	N/A
Afu5g10830	Afu5g10830-T	YER013W,YGL120C,YKR086W,YNR011C	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_126599">OG5_126599</a>	3	355	N/A
Afu5g10840	Afu5g10840-T	YKL014C	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_136568">OG5_136568</a>	0	64	N/A
Afu5g10890	Afu5g10890-T	YGL201C	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_127960">OG5_127960</a>	0	90	N/A
Afu5g10920	Afu5g10920-T	YMR266W,YOL084W	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_130607">OG5_130607</a>	1	168	N/A
Afu5g11000	Afu5g11000-T	YPL213W	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_128407">OG5_128407</a>	0	82	N/A
Afu5g11010	Afu5g11010-T	YER005W	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_130333">OG5_130333</a>	0	61	N/A
Afu5g11020	Afu5g11020-T	YGR121C,YNL142W,YPR138C	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_126686">OG5_126686</a>	2	240	N/A
Afu5g11040	Afu5g11040-T	YIL145C	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_129569">OG5_129569</a>	0	86	N/A
Afu5g11050	Afu5g11050-T	YKR024C	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_128340">OG5_128340</a>	0	84	N/A
Afu5g11090	Afu5g11090-T	YLR126C	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_130967">OG5_130967</a>	1	78	N/A
Afu5g11100	Afu5g11100-T	YOL032W	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_129748">OG5_129748</a>	0	77	N/A
Afu5g11110	Afu5g11110-T	YJR142W	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_130336">OG5_130336</a>	1	78	N/A
Afu5g11120	Afu5g11120-T	YOR224C	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_127936">OG5_127936</a>	0	82	N/A
Afu5g11130	Afu5g11130-T	YPL101W	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_129544">OG5_129544</a>	0	84	N/A
Afu5g11140	Afu5g11140-T	YAR008W	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_129876">OG5_129876</a>	0	71	N/A
Afu5g11150	Afu5g11150-T	YBR257W	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_128911">OG5_128911</a>	0	69	N/A
Afu5g11200	Afu5g11200-T	YDR063W	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_130100">OG5_130100</a>	0	57	N/A
Afu5g11210	Afu5g11210-T	YMR178W	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_128220">OG5_128220</a>	1	150	N/A
Afu5g11230	Afu5g11230-T	YNL098C,YOR101W	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_127403">OG5_127403</a>	0	106	rasA
Afu5g11240	Afu5g11240-T	YMR226C	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_127267">OG5_127267</a>	0	102	N/A
Afu5g11270	Afu5g11270-T	YDR100W	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_134530">OG5_134530</a>	0	51	N/A
Afu5g11320	Afu5g11320-T	YCR083W,YGR209C,YLR043C	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_126613">OG5_126613</a>	3	201	aspf29
Afu5g11340	Afu5g11340-T	YKR026C	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_127805">OG5_127805</a>	0	83	N/A
Afu5g11350	Afu5g11350-T	YOL069W	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_130180">OG5_130180</a>	0	88	N/A
Afu5g11360	Afu5g11360-T	YGR261C	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_128048">OG5_128048</a>	0	83	N/A
Afu5g11370	Afu5g11370-T	YNR032W	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_134823">OG5_134823</a>	0	85	N/A
Afu5g11380	Afu5g11380-T	YDL135C	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_128391">OG5_128391</a>	0	94	N/A
Afu5g11400	Afu5g11400-T	YOR250C	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_127602">OG5_127602</a>	0	95	N/A
Afu5g11430	Afu5g11430-T	YBR046C	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_128594">OG5_128594</a>	0	82	N/A
Afu5g11450	Afu5g11450-T	YDR173C	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_135267">OG5_135267</a>	0	66	N/A
Afu5g11460	Afu5g11460-T	YDR167W	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_129429">OG5_129429</a>	0	79	N/A
Afu5g11470	Afu5g11470-T	YPL128C	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_137986">OG5_137986</a>	0	49	N/A
Afu5g11520	Afu5g11520-T	YCR091W,YNR047W	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_129514">OG5_129514</a>	0	101	N/A
Afu5g11540	Afu5g11540-T	YBR251W	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_129796">OG5_129796</a>	0	62	N/A
Afu5g11550	Afu5g11550-T	YKR056W	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_126903">OG5_126903</a>	0	112	N/A
Afu5g11560	Afu5g11560-T	YJR065C	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_128269">OG5_128269</a>	0	95	N/A
Afu5g11580	Afu5g11580-T	YPR056W	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_129096">OG5_129096</a>	0	77	N/A
Afu5g11590	Afu5g11590-T	YPL110C	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_128954">OG5_128954</a>	0	84	N/A
Afu5g11600	Afu5g11600-T	YOR035C	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_129335">OG5_129335</a>	0	86	N/A
Afu5g11610	Afu5g11610-T	YBR133C	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_128174">OG5_128174</a>	0	86	N/A
Afu5g11620	Afu5g11620-T	YER013W,YGL120C,YKR086W,YNR011C	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_126599">OG5_126599</a>	3	355	N/A
Afu5g11640	Afu5g11640-T	YLR250W	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_137451">OG5_137451</a>	0	57	N/A
Afu5g11650	Afu5g11650-T	YML005W	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_129346">OG5_129346</a>	0	72	N/A
Afu5g11660	Afu5g11660-T	YFR021W	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_128573">OG5_128573</a>	0	111	N/A
Afu5g11670	Afu5g11670-T	YDR435C,YOL141W	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_126898">OG5_126898</a>	1	128	N/A
Afu5g11690	Afu5g11690-T	YBR276C	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_137226">OG5_137226</a>	0	59	pps1
Afu5g11700	Afu5g11700-T	YMR167W	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_127201">OG5_127201</a>	0	101	N/A
Afu5g11720	Afu5g11720-T	YHR027C	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_127950">OG5_127950</a>	0	90	N/A
Afu5g11730	Afu5g11730-T	YNL207W	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_127684">OG5_127684</a>	0	81	N/A
Afu5g11740	Afu5g11740-T	YDR405W	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_137275">OG5_137275</a>	0	58	N/A
Afu5g11750	Afu5g11750-T	YBL022C	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_126991">OG5_126991</a>	1	197	N/A
Afu5g11760	Afu5g11760-T	YDL205C	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_127395">OG5_127395</a>	1	105	N/A
Afu5g11780	Afu5g11780-T	YMR028W	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_128317">OG5_128317</a>	0	84	N/A
Afu5g11810	Afu5g11810-T	YKR054C	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_126558">OG5_126558</a>	0	662	N/A
Afu5g11820	Afu5g11820-T	YDR346C	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_136570">OG5_136570</a>	0	67	N/A
Afu5g11830	Afu5g11830-T	YNL185C	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_127103">OG5_127103</a>	0	80	N/A
Afu5g11840	Afu5g11840-T	YNL183C,YOR267C	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_133778">OG5_133778</a>	0	75	N/A
Afu5g11850	Afu5g11850-T	YNL003C	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_128405">OG5_128405</a>	0	89	N/A
Afu5g11860	Afu5g11860-T	YML079W	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_131531">OG5_131531</a>	0	48	N/A
Afu5g11900	Afu5g11900-T	YEL022W,YJR031C	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_128945">OG5_128945</a>	0	101	N/A
Afu5g11910	Afu5g11910-T	YDR416W	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_128360">OG5_128360</a>	0	97	N/A
Afu5g11920	Afu5g11920-T	YEL051W	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_127301">OG5_127301</a>	0	84	N/A
Afu5g11930	Afu5g11930-T	YIR009W	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_127059">OG5_127059</a>	1	145	N/A
Afu5g11970	Afu5g11970-T	YBL105C	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_129314">OG5_129314</a>	0	71	pkcA
Afu5g11980	Afu5g11980-T	YOL137W	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_130469">OG5_130469</a>	3	124	N/A
Afu5g11990	Afu5g11990-T	YBL082C	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_129230">OG5_129230</a>	0	80	N/A
Afu5g12050	Afu5g12050-T	YOR005C	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_130132">OG5_130132</a>	0	81	N/A
Afu5g12090	Afu5g12090-T	YML020W	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_137008">OG5_137008</a>	0	64	N/A
Afu5g12100	Afu5g12100-T	YCL054W,YGL136C	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_126871">OG5_126871</a>	0	148	N/A
Afu5g12110	Afu5g12110-T	YDR440W	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_130680">OG5_130680</a>	0	93	N/A
Afu5g12120	Afu5g12120-T	YMR159C	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_139165">OG5_139165</a>	0	44	N/A
Afu5g12130	Afu5g12130-T	YML001W	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_127616">OG5_127616</a>	0	95	rab7
Afu5g12140	Afu5g12140-T	YDR438W,YML018C	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_128796">OG5_128796</a>	0	123	N/A
Afu5g12160	Afu5g12160-T	YIL085C,YNL029C	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_139403">OG5_139403</a>	0	43	N/A
Afu5g12180	Afu5g12180-T	YDR002W	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_127714">OG5_127714</a>	0	90	N/A
