[Gene ID]	[source_id]	[Input Ortholog(s)]	[Ortholog Group]	[Paralog count]	[Ortholog count]	[Gene Name or Symbol]
YOR238W	YOR238W-t26_1	CNAG_01015	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_132457">OG5_132457</a>	0	47	N/A
YOR239W	YOR239W-t26_1	CNAG_04777	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_127178">OG5_127178</a>	0	107	ABP140
YOR241W	YOR241W-t26_1	CNAG_02870,CNAG_05621	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_126889">OG5_126889</a>	1	195	MET7
YOR243C	YOR243C-t26_1	CNAG_05270	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_127405">OG5_127405</a>	0	123	PUS7
YOR244W	YOR244W-t26_1	CNAG_03826	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_126735">OG5_126735</a>	1	174	ESA1
YOR245C	YOR245C-t26_1	CNAG_05921	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_127120">OG5_127120</a>	0	245	DGA1
YOR246C	YOR246C-t26_1	CNAG_05095	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_126621">OG5_126621</a>	0	460	ENV9
YOR250C	YOR250C-t26_1	CNAG_02111	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_127602">OG5_127602</a>	0	95	CLP1
YOR251C	YOR251C-t26_1	CNAG_01252	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_127129">OG5_127129</a>	0	127	TUM1
YOR252W	YOR252W-t26_1	CNAG_06865	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_131192">OG5_131192</a>	0	58	TMA16
YOR253W	YOR253W-t26_1	CNAG_04383	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_128600">OG5_128600</a>	0	103	NAT5
YOR254C	YOR254C-t26_1	CNAG_02937	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_128413">OG5_128413</a>	0	86	SEC63
YOR257W	YOR257W-t26_1	CNAG_05655	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_129380">OG5_129380</a>	0	92	CDC31
YOR258W	YOR258W-t26_1	CNAG_02862	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_129343">OG5_129343</a>	0	63	HNT3
YOR259C	YOR259C-t26_1	CNAG_04906	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_127828">OG5_127828</a>	0	94	RPT4
YOR260W	YOR260W-t26_1	CNAG_04260	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_128844">OG5_128844</a>	0	84	GCD1
YOR261C	YOR261C-t26_1	CNAG_00046	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_127933">OG5_127933</a>	0	88	RPN8
YOR262W	YOR262W-t26_1	CNAG_06492	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_128188">OG5_128188</a>	0	82	GPN2
YOR265W	YOR265W-t26_1	CNAG_01110	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_128690">OG5_128690</a>	0	71	RBL2
YOR267C	YOR267C-t26_1	CNAG_00745	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_133778">OG5_133778</a>	1	74	HRK1
YOR269W	YOR269W-t26_1	CNAG_07440	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_130076">OG5_130076</a>	0	99	PAC1
YOR270C	YOR270C-t26_1	CNAG_01106	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_126705">OG5_126705</a>	1	99	VPH1
YOR271C	YOR271C-t26_1	CNAG_04872	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_127740">OG5_127740</a>	0	125	FSF1
YOR272W	YOR272W-t26_1	CNAG_06318	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_128164">OG5_128164</a>	0	90	YTM1
YOR274W	YOR274W-t26_1	CNAG_00358	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_127078">OG5_127078</a>	0	103	MOD5
YOR275C	YOR275C-t26_1	CNAG_03582	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_128537">OG5_128537</a>	0	121	RIM20
YOR278W	YOR278W-t26_1	CNAG_01908	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_131318">OG5_131318</a>	0	79	HEM4
YOR280C	YOR280C-t26_1	CNAG_01528	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_129413">OG5_129413</a>	1	105	FSH3
YOR281C	YOR281C-t26_1	CNAG_05720	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_127876">OG5_127876</a>	0	86	PLP2
YOR283W	YOR283W-t26_1	CNAG_01346	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_129378">OG5_129378</a>	0	31	N/A
YOR285W	YOR285W-t26_1	CNAG_02891	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_127795">OG5_127795</a>	1	64	RDL1
YOR286W	YOR286W-t26_1	CNAG_02891	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_127795">OG5_127795</a>	1	64	RDL2
YOR287C	YOR287C-t26_1	CNAG_03284	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_129107">OG5_129107</a>	0	82	RRP36
YOR288C	YOR288C-t26_1	CNAG_02927	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_129706">OG5_129706</a>	0	83	MPD1
YOR289W	YOR289W-t26_1	CNAG_03236	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_127328">OG5_127328</a>	0	81	N/A
YOR290C	YOR290C-t26_1	CNAG_01863	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_127595">OG5_127595</a>	1	98	SNF2
YOR291W	YOR291W-t26_1	CNAG_01195	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_127048">OG5_127048</a>	0	280	YPK9
YOR292C	YOR292C-t26_1	CNAG_05060	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_134910">OG5_134910</a>	0	59	N/A
YOR293W	YOR293W-t26_1	CNAG_05814	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_127137">OG5_127137</a>	1	92	RPS10A
YOR294W	YOR294W-t26_1	CNAG_06273	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_128225">OG5_128225</a>	0	64	RRS1
YOR295W	YOR295W-t26_1	CNAG_01790	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_129900">OG5_129900</a>	1	87	UAF30
YOR296W	YOR296W-t26_1	CNAG_01415	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_135141">OG5_135141</a>	0	72	N/A
YOR297C	YOR297C-t26_1	CNAG_06723	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_129488">OG5_129488</a>	2	93	TIM18
YOR298C-A	YOR298C-A-t26_1	CNAG_04637	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_127833">OG5_127833</a>	0	84	MBF1
YOR299W	YOR299W-t26_1	CNAG_03325	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_134267">OG5_134267</a>	1	66	BUD7
YOR301W	YOR301W-t26_1	CNAG_01371	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_136152">OG5_136152</a>	0	69	RAX1
YOR303W	YOR303W-t26_1	CNAG_00976	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_128943">OG5_128943</a>	0	67	CPA1
YOR304W	YOR304W-t26_1	CNAG_05552	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_127117">OG5_127117</a>	1	115	ISW2
YOR306C	YOR306C-t26_1	CNAG_04818	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_130665">OG5_130665</a>	1	144	MCH5
YOR307C	YOR307C-t26_1	CNAG_05674	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_128059">OG5_128059</a>	0	69	SLY41
YOR308C	YOR308C-t26_1	CNAG_04226	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_128840">OG5_128840</a>	0	67	SNU66
YOR310C	YOR310C-t26_1	CNAG_05976	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_127592">OG5_127592</a>	0	84	NOP58
YOR311C	YOR311C-t26_1	CNAG_00852	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_133529">OG5_133529</a>	0	78	DGK1
YOR312C	YOR312C-t26_1	CNAG_04726	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_127130">OG5_127130</a>	1	106	RPL20B
YOR316C	YOR316C-t26_1	CNAG_02806	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_126754">OG5_126754</a>	1	184	COT1
YOR317W	YOR317W-t26_1	CNAG_03019,CNAG_04485	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_126601">OG5_126601</a>	3	380	FAA1
YOR319W	YOR319W-t26_1	CNAG_05164	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_128231">OG5_128231</a>	0	82	HSH49
YOR321W	YOR321W-t26_1	CNAG_04763	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_129282">OG5_129282</a>	2	72	PMT3
YOR323C	YOR323C-t26_1	CNAG_04990	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_127763">OG5_127763</a>	0	82	PRO2
YOR326W	YOR326W-t26_1	CNAG_01536,CNAG_06971	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_126577">OG5_126577</a>	2	597	MYO2
YOR327C	YOR327C-t26_1	CNAG_05277	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_126859">OG5_126859</a>	1	101	SNC2
YOR328W	YOR328W-t26_1	CNAG_00730,CNAG_00869,CNAG_04098,CNAG_05470,CNAG_06338,CNAG_06348,CNAG_07799	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_126574">OG5_126574</a>	8	1894	PDR10
YOR330C	YOR330C-t26_1	CNAG_06769	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_130544">OG5_130544</a>	0	65	MIP1
YOR332W	YOR332W-t26_1	CNAG_00560	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_127015">OG5_127015</a>	0	87	VMA4
YOR334W	YOR334W-t26_1	CNAG_03901	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_127894">OG5_127894</a>	1	186	MRS2
YOR335C	YOR335C-t26_1	CNAG_05722	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_126799">OG5_126799</a>	0	115	ALA1
YOR336W	YOR336W-t26_1	CNAG_03648	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_127935">OG5_127935</a>	0	94	KRE5
YOR340C	YOR340C-t26_1	CNAG_07536	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_130774">OG5_130774</a>	0	83	RPA43
YOR341W	YOR341W-t26_1	CNAG_01189	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_127924">OG5_127924</a>	0	87	RPA190
YOR346W	YOR346W-t26_1	CNAG_00178	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_128628">OG5_128628</a>	0	84	REV1
YOR347C	YOR347C-t26_1	CNAG_01820	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_126685">OG5_126685</a>	1	200	PYK2
YOR356W	YOR356W-t26_1	CNAG_00462	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_128337">OG5_128337</a>	0	85	CIR2
YOR357C	YOR357C-t26_1	CNAG_07669	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_129323">OG5_129323</a>	0	62	SNX3
YOR358W	YOR358W-t26_1	CNAG_07680	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_128092">OG5_128092</a>	0	105	HAP5
YOR359W	YOR359W-t26_1	CNAG_06103	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_135751">OG5_135751</a>	0	72	VTS1
YOR362C	YOR362C-t26_1	CNAG_05269	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_127755">OG5_127755</a>	0	86	PRE10
YOR369C	YOR369C-t26_1	CNAG_02754	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_127261">OG5_127261</a>	0	85	RPS12
YOR370C	YOR370C-t26_1	CNAG_01646	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_135963">OG5_135963</a>	0	56	MRS6
YOR373W	YOR373W-t26_1	CNAG_02721	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_136371">OG5_136371</a>	0	67	NUD1
YOR374W	YOR374W-t26_1	CNAG_01078,CNAG_05113,CNAG_06628	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_126638">OG5_126638</a>	3	243	ALD4
YOR375C	YOR375C-t26_1	CNAG_01577	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_126857">OG5_126857</a>	1	83	GDH1
YOR378W	YOR378W-t26_1	CNAG_00905,CNAG_03707,CNAG_04898	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_130801">OG5_130801</a>	2	137	AMF1
YOR381W	YOR381W-t26_1	CNAG_06524,CNAG_06821,CNAG_06976	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_130254">OG5_130254</a>	4	106	FRE3
YOR384W	YOR384W-t26_1	CNAG_06524,CNAG_06821,CNAG_06976	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_130254">OG5_130254</a>	4	106	FRE5
YOR388C	YOR388C-t26_1	CNAG_06672	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_131694">OG5_131694</a>	2	91	FDH1
YOR390W	YOR390W-t26_1	CNAG_04767	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_131648">OG5_131648</a>	1	65	FEX1
YOR393W	YOR393W-t26_1	CNAG_03072	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_126698">OG5_126698</a>	4	125	ERR1
YPL001W	YPL001W-t26_1	CNAG_00561	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_129384">OG5_129384</a>	0	85	HAT1
YPL002C	YPL002C-t26_1	CNAG_05704	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_128498">OG5_128498</a>	0	83	SNF8
YPL003W	YPL003W-t26_1	CNAG_06219	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_128412">OG5_128412</a>	0	96	ULA1
YPL006W	YPL006W-t26_1	CNAG_02298	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_128206">OG5_128206</a>	0	162	NCR1
YPL008W	YPL008W-t26_1	CNAG_04026	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_127999">OG5_127999</a>	0	95	CHL1
YPL010W	YPL010W-t26_1	CNAG_04089	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_127654">OG5_127654</a>	0	108	RET3
YPL012W	YPL012W-t26_1	CNAG_06277	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_129095">OG5_129095</a>	0	85	RRP12
YPL013C	YPL013C-t26_1	CNAG_07535	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_127603">OG5_127603</a>	0	83	MRPS16
YPL015C	YPL015C-t26_1	CNAG_07712	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_127826">OG5_127826</a>	0	71	HST2
YPL020C	YPL020C-t26_1	CNAG_05230	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_127954">OG5_127954</a>	0	126	ULP1
YPL022W	YPL022W-t26_1	CNAG_05531	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_127977">OG5_127977</a>	0	97	RAD1
YPL023C	YPL023C-t26_1	CNAG_00760	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_134703">OG5_134703</a>	0	54	MET12
YPL026C	YPL026C-t26_1	CNAG_06568	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_134005">OG5_134005</a>	1	97	SKS1
YPL028W	YPL028W-t26_1	CNAG_00524,CNAG_02918	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_126757">OG5_126757</a>	0	202	ERG10
YPL029W	YPL029W-t26_1	CNAG_06838	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_128486">OG5_128486</a>	0	86	SUV3
YPL030W	YPL030W-t26_1	CNAG_03214	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_130614">OG5_130614</a>	0	56	TRM44
YPL031C	YPL031C-t26_1	CNAG_01664	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_126712">OG5_126712</a>	1	236	PHO85
YPL036W	YPL036W-t26_1	CNAG_03565,CNAG_06400	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_127253">OG5_127253</a>	1	233	PMA2
YPL037C	YPL037C-t26_1	CNAG_05437	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_127333">OG5_127333</a>	0	84	EGD1
YPL040C	YPL040C-t26_1	CNAG_00238,CNAG_06441	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_126684">OG5_126684</a>	1	181	ISM1
YPL041C	YPL041C-t26_1	CNAG_07423	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_138719">OG5_138719</a>	0	45	MRX11
YPL042C	YPL042C-t26_1	CNAG_06086	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_129229">OG5_129229</a>	0	90	SSN3
YPL043W	YPL043W-t26_1	CNAG_06472	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_128178">OG5_128178</a>	0	110	NOP4
YPL045W	YPL045W-t26_1	CNAG_06737	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_128221">OG5_128221</a>	0	95	VPS16
YPL046C	YPL046C-t26_1	CNAG_00252	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_128120">OG5_128120</a>	0	80	ELC1
YPL048W	YPL048W-t26_1	CNAG_00417	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_127580">OG5_127580</a>	1	96	CAM1
YPL051W	YPL051W-t26_1	CNAG_05585	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_129820">OG5_129820</a>	0	86	ARL3
YPL054W	YPL054W-t26_1	CNAG_01526	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_135261">OG5_135261</a>	0	74	LEE1
YPL057C	YPL057C-t26_1	CNAG_07873	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_132752">OG5_132752</a>	1	99	SUR1
YPL058C	YPL058C-t26_1	CNAG_00730,CNAG_00869,CNAG_04098,CNAG_05470,CNAG_06338,CNAG_06348,CNAG_07799	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_126574">OG5_126574</a>	8	1894	PDR12
YPL059W	YPL059W-t26_1	CNAG_03985	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_127295">OG5_127295</a>	0	84	GRX5
YPL060W	YPL060W-t26_1	CNAG_03901	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_127894">OG5_127894</a>	1	186	MFM1
YPL063W	YPL063W-t26_1	CNAG_00533	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_128978">OG5_128978</a>	0	84	TIM50
YPL064C	YPL064C-t26_1	CNAG_04805	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_129157">OG5_129157</a>	0	85	CWC27
YPL065W	YPL065W-t26_1	CNAG_00676	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_128770">OG5_128770</a>	0	80	VPS28
YPL069C	YPL069C-t26_1	CNAG_07780	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_129071">OG5_129071</a>	0	113	BTS1
YPL076W	YPL076W-t26_1	CNAG_05574	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_128704">OG5_128704</a>	0	87	GPI2
YPL078C	YPL078C-t26_1	CNAG_01586	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_136382">OG5_136382</a>	0	67	ATP4
YPL079W	YPL079W-t26_1	CNAG_02330	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_126766">OG5_126766</a>	1	98	RPL21B
YPL081W	YPL081W-t26_1	CNAG_02331	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_126983">OG5_126983</a>	1	92	RPS9A
YPL082C	YPL082C-t26_1	CNAG_02064	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_128804">OG5_128804</a>	0	102	MOT1
YPL083C	YPL083C-t26_1	CNAG_02564	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_137017">OG5_137017</a>	0	62	SEN54
YPL084W	YPL084W-t26_1	CNAG_03372	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_131141">OG5_131141</a>	0	38	BRO1
YPL085W	YPL085W-t26_1	CNAG_00148	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_130452">OG5_130452</a>	0	63	SEC16
YPL086C	YPL086C-t26_1	CNAG_07572	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_127324">OG5_127324</a>	0	108	ELP3
YPL087W	YPL087W-t26_1	CNAG_01044	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_130497">OG5_130497</a>	1	134	YDC1
YPL088W	YPL088W-t26_1	CNAG_01952,CNAG_02717,CNAG_04209	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_126648">OG5_126648</a>	0	469	N/A
YPL089C	YPL089C-t26_1	CNAG_03998	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_133005">OG5_133005</a>	0	76	RLM1
YPL090C	YPL090C-t26_1	CNAG_01152	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_126964">OG5_126964</a>	1	102	RPS6A
YPL091W	YPL091W-t26_1	CNAG_02399	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_126785">OG5_126785</a>	0	147	GLR1
YPL092W	YPL092W-t26_1	CNAG_00529	<a href="http://orthomcl.org/cgi-bin/OrthoMclWeb.cgi?rm=sequenceList&groupac=OG5_130066">OG5_130066</a>	0	85	SSU1
